id,answer,question_type,grade,choices,question,nhan_biet,thong_hieu,van_dung,van_dung_cao,dang_cau_hoi,google/gemma-3-1b-it_response,google/gemma-3-1b-it_answer
history-2024-304-16,B,multiple_choice,12.0,"['Campuchia.', 'Liên Xô.', 'Việt Nam.', 'Đông Timo.']","Trong khoảng thời gian từ năm 1950 đến nửa đầu những năm 70 của thế kỉ XX, quốc gia nào sau đây đã phóng thành công vệ tinh nhân tạo?",1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"    Explanation:
    The correct answer is C. Vietnam.  
    The Soviet Union launched the first satellite, Sputnik 1, in 1957.  Vietnam launched its first satellite, Vo Hang, in 196",C
history-2021-304-34,A,multiple_choice,12.0,"['Chưa nước nào công nhận và đặt quan hệ ngoại giao với Việt Nam.', 'Chỉ có một số nước Đồng minh công khai ủng hộ Việt Nam độc lập.', 'Mĩ biển Việt Nam thành tâm điểm của cục diện hai cực, hai phe.', 'Mĩ viện trợ cho Pháp trong cuộc chiến tranh xâm lược Đông Dương.']","Trong khoảng thời gian từ đầu tháng 9-1945 đến cuối tháng 12-1946, nước Việt Nam Dân chủ Công hỏa gặp trở ngại nào sau đây?",,,1.0,,Bối cảnh/Nguyên nhân,"        [A]  The period was marked by a lack of recognition and diplomatic relations from major powers, including the United States and the Soviet Union.  
        
        
    ---
    
    Question:  Trong cuộc chiến tranh Việt",A
history-2021-301-34,C,multiple_choice,12.0,"['Mĩ biến Việt Nam thành tâm điểm của cục diện hai cực, hai phe.', 'Chỉ có một số nước Đồng minh công khai ủng hộ Việt Nam độc lập.', 'Lực lượng Đồng minh ở Việt Nam đều mang bản chất phản cách mạng,', 'Mĩ viện trợ cho Pháp trong cuộc chiến tranh xâm lược Đông Dương.']","Trong khoảng thời gian từ đầu tháng 9-1945 đến cuối tháng 12-1946, nước Việt Nam Dân chủ Cộng hòa gặp trở ngại nào sau đây?",,,1.0,,Bối cảnh/Nguyên nhân,"        [A] Mĩ biến Việt Nam thành tâm điểm của cục diện hai cực, hai phe.  This is the most significant challenge.  Mỹ actively supported the French, and the French were actively supporting the Viet Minh.  This created",A
history-2021-302-39,D,multiple_choice,12.0,"['Mĩ biến Việt Nam thành tâm điểm của cục diện hai cực, hai phe.', 'Mĩ viện trợ cho Pháp trong cuộc chiến tranh xâm lược Đông Dương.', 'Chỉ có một số nước Đồng minh công khai ủng hộ Việt Nam độc lập.', 'Quân Đồng minh ở Việt Nam có mục tiêu chống phá cách mạng.']","Trong khoảng thời gian từ đầu tháng 9-1945 đến cuối tháng 12-1946, nước Việt Nam Dân chủ Cộng hòa gặp trở ngại nào sau đây?",,,1.0,,Bối cảnh/Nguyên nhân,"        [A] Mĩ biến Việt Nam thành tâm điểm của cục diện hai cực, hai phe.  
        
        Explanation: The period from September-December 1945 to December 1946 was marked by intense",A
history-2021-303-36,B,multiple_choice,12.0,"['Chỉ có một số nước Đồng minh công khai ủng hộ Việt Nam độc lập.', 'Việt Nam nằm trong khu vực ảnh hưởng của các nước phương Tây.', 'Mĩ biến Việt Nam thành tâm điểm của cục diện hai cực, hai phe.', 'Mĩ viện trợ cho Pháp trong cuộc chiến tranh xâm lược Đông Dương.']","Trong khoảng thời gian từ đầu tháng 9-1945 đến cuối tháng 12-1946, nước Việt Nam Dân chủ Cộng hòa gặp trở ngại nào sau đây?",,,1.0,,Bối cảnh/Nguyên nhân,"        [A]  The period was marked by a significant shift in international support for Việt Nam, with many countries, including the United States, declining their support.  
        
        [B]  The country was located in the area of",A
history-2020-303-15,A,multiple_choice,12.0,"['Phát xít Nhật.', 'Thực dân Anh.', 'Đế quốc Mĩ.', 'Trung Hoa Dân quốc.']","Trong khởi nghĩa từng phần (từ tháng (3) đến giữa tháng 8-1945), Nhân dân Việt Nam đấu tranh chống kẻ thù nào sau đây?",1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"    [A] Phát xít Nhật
    
    Reasoning: The initial phase of the Vietnamese uprising was driven by the Japanese Imperial Army's occupation of Indochina.  
",A
history-2020-304-20,D,multiple_choice,12.0,"['Đánh đổ Trung Hoa Dân quốc', 'Đánh đổ thực dân Anh', 'Đánh đổ chính quyền Sài Gòn', 'Đánh đuổi phát xít Nhật']","Trong khởi nghĩa từng phần (từ tháng 3 đến giữa tháng 8-1945), Nhân dân Việt Nam thực hiện khẩu hiệu nào sau đây?",1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"    [A] Đánh đổ Trung Hoa Dân quốc
    
    Reasoning: The initial phase of the Vietnamese uprising was characterized by the attack on the Chinese border, which was a key element of the initial strategy.  

    ---",A
history-2020-301-20,A,multiple_choice,12.0,"['Phá kho thóc, giải quyết nạn đói.', 'Chấn hưng nội hóa, bài trừ ngoại hóa.', 'Chống độc quyền cảng Sài Gòn.', 'Chống độc quyền xuất càng lúa gạo.']","Trong khởi nghĩa từng phần (từ tháng 3 đến giữa tháng 8-1945), Nhân dân Việt Nam đã thực hiện phong trào nào sau đây?",1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"        [A] Phá kho thóc, giải quyết nạn đói.
        
        Explanation: The initial phase of the Vietnamese uprising (from March to August 1945) involved the destruction of grain stores and the alleviation of famine",A
history-2022-303-20,B,multiple_choice,12.0,"['Thợ thủ công', 'Tư sản mại bản', 'Công nhân', 'Nông dân']","Trong những năm 1919-1930, lực lượng xã hội nào sau đây ở Việt Nam câu kết chặt chẽ với đế quốc Pháp?",1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"        [C] The Viet Minh, led by Ho Chi Minh, was a coalition of Vietnamese workers, peasants, and intellectuals. They were actively involved in resisting French colonial rule through strikes, protests, and guerrilla warfare.  

    ---
    ",C
history-2024-304-27,B,multiple_choice,12.0,"['Xây dựng cơ sở cách mạng ở trong nước.', 'Thành lập Trung đội Cứu quốc quân III.', 'Trang bị lí luận cách mạng cho thanh niên.', 'Thực hiện chủ trương “vô sản hóa”.']","Trong những năm 1925 – 1929, Hội Việt Nam Cách mạng Thanh niên không có hoạt động nào sau đây?",1.0,,,,Sự kiện / Hoạt động,"        [A] Building a base of revolutionary organizations at home.
        
        Reasoning: The 1925-1929 period was a crucial time for the Vietnamese Communist Party. It was during this time that the party",A
history-2022-302-40,B,multiple_choice,12.0,"['Góp phần làm suy yếu chủ nghĩa thực dân mới và tan rã thuộc địa của chúng.', 'Tham gia cùng các lực lượng tiến bộ đấu tranh vì quyền sống con người', 'Góp phần mở rộng hệ thống xã hội chủ nghĩa từ châu Âu đến châu Á.', 'Tham gia cuộc đấu tranh bảo vệ hòa bình của các nước xã hội chủ nghĩa.']","Trong những năm 1936-1945, cách mạng Việt Nam đã có đóng góp nào sau đây đối với cách mạng thế giới?",,,1.0,,Kết quả / Ý nghĩa / Vai trò,"        [A]  The Vietnamese resistance played a crucial role in weakening the colonial powers and contributing to the overall momentum of the global revolution.
        
        
    ---
    
    Question:  Trong cuộc chiến tranh Việt Nam - Trung",A
history-2022-304-35,A,multiple_choice,12.0,"['Đấu tranh chống bộ phận phản động nhất của chủ nghĩa đế quốc.', 'Tham gia cuộc đấu tranh bảo vệ hòa bình của các nước xã hội chủ nghĩa.', 'Góp phần mở rộng hệ thống xã hội chủ nghĩa từ châu Âu đến châu Á.', 'Góp phần làm suy yếu chủ nghĩa thực dân mới và tan rã thuộc địa của chúng.']","Trong những năm 1936-1945, cách mạng Việt Nam đã có đóng góp nào sau đây đối với cách mạng thế giới?",,,1.0,,Kết quả / Ý nghĩa / Vai trò,"        [A]  The Vietnamese resistance played a crucial role in undermining the influence of the imperialist powers, particularly in the fight against the Japanese invasion.  
        
        
    ---
    
    Question:  Trong cuộc chiến tranh",A
history-2024-303-24,A,multiple_choice,12.0,"['Có sự viện trợ và các đơn đặt hàng của Mĩ.', 'Các công ti của Nhật Bản năng động.', 'Con người Nhật Bản là nhân tố quyết định.', 'Vai trò quản lí có hiệu quả của Nhà nước.']","Trong những năm 1945 – 1973, nội dung nào sau đây là yếu tố khách quan giúp nền kinh tế Nhật Bản phục hồi và phát triển?",,1.0,,,Bối cảnh/Nguyên nhân,"        [A]  The Allied aid and orders from the United States were crucial for Japan's economic recovery and development.  
        
        
    ---
    
    Question:  Trong cuộc chiến tranh Việt Nam - Mỹ, sự",A
history-2020-303-6,B,multiple_choice,12.0,"['Bồ Đào Nha.', 'Anh.', 'Tây Ban Nha.', 'Bi.']","Trong những năm 1945-1950, nhân dân Ấn Độ đấu tranh chống thực dân nào sau đây?",1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"    [A]  The Indian National Congress, led by Mahatma Gandhi, launched a campaign of non-violent resistance against British rule.
    [B]  The Indian National Congress, led by Mahatma Gandhi, launched a campaign of non-violent",A
history-2021-303-10,B,multiple_choice,12.0,"['Đức.', 'Mĩ.', 'Nhật Bản.', 'Italia.']","Trong những năm 1945-1973, quốc gia nào sau đây triển khai chiến lược toàn cầu với một trong những mục tiêu là ngăn chặn ảnh hưởng của chủ nghĩa xã hội?",1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"    Explanation:  The answer is [B] Mĩ.  The United States, under President Truman, adopted a policy of containment, aiming to prevent the spread of communism.  They implemented a strategy of economic aid, military alliances (like NATO",B
history-2021-304-11,C,multiple_choice,12.0,"['Italia', 'Nhật Bản', 'Mĩ', 'Đức']","Trong những năm 1945-1973, quốc gia nào sau đây triển khai chiến lược toàn cầu với một trong những mục tiêu là đàn áp phong trào công nhân quốc tế?",1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"        [A] Italy
        
        Reasoning: Italy's strategy in the 1940s and 1950s was a global campaign focused on suppressing international socialist movements.  They employed a combination of military force",A
history-2021-302-19,C,multiple_choice,12.0,"['Nhật Bản', 'Đức', 'Mĩ', 'Italia']","Trong những năm 1945-1973, quốc gia nào sau đây triển khai chiến lược toàn cầu với một trong những mục tiêu là đàn áp phong trào cộng sản quốc tế?",1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"        [A] Nhật Bản
        
        Reasoning: The Japanese government, under the leadership of Emperor Hirohito, implemented a global strategy of repression and suppression of communist movements.  This was a key component of their policy aimed at eliminating any",A
history-2021-301-16,B,multiple_choice,12.0,"['Đức', 'Mĩ', 'Nhật Bản', 'Italia']","Trong những năm 1945-1973, quốc gia nào sau đây triển khai chiến lược toàn cầu với một trong những mục tiêu là đàn áp phong trào giải phóng dân tộc?",1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"        [A] Đức
        
        Reasoning: The Nazi regime in Germany implemented a global strategy of repression and control, aiming to eliminate all forms of resistance to its rule.  This was achieved through a combination of military force, propaganda,",A
history-2022-304-20,A,multiple_choice,12.0,"['Quân sự.', 'Văn hóa.', 'Y tế.', 'Giáo dục.']","Trong những năm 1949-1950, nội dung của kế hoạch Rove do thực dân Pháp triển khai ở Việt Nam thuộc lĩnh vực nào sau đây?",1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"    [A] Quân sự
    
    Reasoning: The Rove plan was a military strategy designed to disrupt Vietnamese resistance and secure control of key strategic areas.  

    ---
    
    Question:  Trong cuộc chiến tranh Việt",A
history-2022-303-3,B,multiple_choice,12.0,"['Phá kho thóc Nhật', 'Thi đua yêu nước.', 'Diệt phát xít Đức', 'Chống dịch Covid-19.']","Trong những năm 1951-1953, phong trào nào sau đây diễn ra ở Việt Nam?",1.0,,,,Sự kiện / Hoạt động,"        [A]  Phá kho thóc Nhật.  
        
        Reasoning: The 1951-1953 period was marked by the Vietnamese People's War against the Japanese, which involved the destruction of Japanese",A
history-2023-302-26,C,multiple_choice,12.0,"['Tham gia Định ước Henxinki', 'Kháng chiến chống quân phiệt Nhật Bản', 'Kháng chiến chống đế quốc Mĩ', 'Tham gia Cộng đồng than-thép châu Âu']","Trong những năm 1954-1975, nhân dân Lào tập trung thực hiện nhiệm vụ nào sau đây?",1.0,,,,Sự kiện / Hoạt động,"    [A] Tham gia Định ước Henxinki
        
    Reasoning: The Định ước Henxinki was a treaty signed by the Vietnamese and Thai governments in 1954, which was a strategic alliance between the two countries",A
history-2024-304-19,D,multiple_choice,12.0,"['Bị phụ thuộc vào Lào.', 'Bị lệ thuộc vào Gana.', 'Khủng hoảng trầm trọng.', 'Phát triển “thần kì”.']","Trong những năm 1960 – 1973, nền kinh tế Nhật Bản có biểu hiện nào sau đây?",1.0,,,,Sự kiện / Hoạt động,"    [A]  The economic situation in Japan during the 1960s and 1970s was characterized by a severe economic crisis. Japan was heavily reliant on foreign aid and investment, and its economy was struggling to recover",A
history-2023-302-3,C,multiple_choice,12.0,"['Cao Bằng', 'Đông Khê', 'Vạn Tường', 'Thất Khê']","Trong những năm 1965-1968, chiến thắng nào sau đây của quân dân miền Nam Việt Nam được coi là “Ấp Bắc” đối với quân Mĩ?",1.0,,,,Trắc Nghiệm/Nội dung Ngắn,    Explanation:  [C] The “Ấp Bắc” refers to the decisive military victory of the Vietnamese People’s Army in the North during the 1965-1968 period.  It was a major turning point,C
history-2022-302-28,B,multiple_choice,12.0,"['Chiến dịch Thượng Lào', 'Cuộc Tổng tiến công và nổi dậy Xuân Mậu Thân', 'Cuộc chiến đấu ở các đô thị phía Bắc vĩ tuyến 16.', 'Chiến dịch Việt Bắc,']","Trong những năm 1965-1968, hoạt động quân sự nào sau đây của quân dân miền Nam buộc Mĩ phải “phi Mĩ hóa"" chiến tranh xâm lược Việt Nam?",1.0,,,,Kết quả / Ý nghĩa / Vai trò,"        [A] Chiến dịch Thượng Lào,  
        
        Reasoning: The ""phi Mĩ hóa"" refers to the withdrawal of U.S. military forces from the North, effectively dismantling the U.S. military presence and",A
history-2021-301-15,A,multiple_choice,12.0,"['Bảo vệ biên giới Tây Nam', 'Xây dựng Hội Liên Việt', 'Xây dựng Quỹ độc lập', 'Bầu Quốc hội khóa I']","Trong những năm 1976-1986, nhân dân Việt Nam thực hiện một trong những nhiệm vụ nào sau đây?",1.0,,,,Sự kiện / Hoạt động,"    [A] Bảo vệ biên giới Tây Nam
    [B] Xây dựng Hội Liên Việt
    [C] Xây dựng Quỹ độc lập
    [D] Bầu Quốc hội khóa I

    Explanation:  The",A
history-2021-302-17,C,multiple_choice,12.0,"['Xây dựng Quỹ độc lập', 'Bầu Quốc hội khóa I', 'Bảo vệ biên giới phía Bắc', 'Xây dựng Hội Liên Việt']","Trong những năm 1976-1986, nhân dân Việt Nam thực hiện một trong những nhiệm vụ nào sau đây?",1.0,,,,Sự kiện / Hoạt động,"    [A]  Xây dựng Quỹ độc lập
    [B]  Bầu Quốc hội khóa I
    [C]  Bảo vệ biên giới phía Bắc
    [D]  Xây dựng Hội Liên Việt

",A
history-2022-303-35,B,multiple_choice,12.0,"['Các đảng viên của Đảng Cộng sản Việt Nam có nhu cầu phát triển về lí luận', 'Các khuynh hướng cứu nước trước đó chưa đáp ứng được yêu cầu của lịch sử.', 'Giai cấp công nhân đã thành lực lượng lãnh đạo thống nhất phong trào dân tộc', 'Đây là lí luận duy nhất đặt mục tiêu đem lại quyền tự do cho con người.']","Trong những năm 20 của thế kỉ XX, những người Việt Nam yêu nước tiếp nhận chủ nghĩa Mác-Lênin vì một trong những lí do nào sau đây?",,1.0,,,Bối cảnh/Nguyên nhân,"        [C] The Vietnamese people were increasingly influenced by the ideas of Marxism-Lenin, particularly through the activities of the Vietnamese Communist Party.  The rise of the Vietnamese Communist Party, and the subsequent spread of Marxist-Leninist ideology, was",C
history-2022-301-32,A,multiple_choice,12.0,"['Đây là lí luận kết hợp giải quyết vấn đề dân tộc và vấn đề giai cấp.', 'Giai cấp công nhân đã thành lực lượng lãnh đạo thống nhất phong trào dân tộc.', 'Đây là lí luận duy nhất đặt mục tiêu đem lại tự do cho con người.', 'Các đảng viên của Đảng Cộng sản Việt Nam có nhu cầu phát triển về lí luận.']","Trong những năm 20 của thế kỉ XX, những người Việt Nam yêu nước tiếp nhận chủ nghĩa Mác-Lênin vì một trong những lí do nào sau đây?",,1.0,,,Bối cảnh/Nguyên nhân,"        [A] This is the most accurate explanation. The platform of the Communist Party of Vietnam in the early 20s was a synthesis of Marxist-Leninist ideas and Vietnamese nationalism, recognizing the need to address both the national liberation struggle and",A
history-2022-303-13,D,multiple_choice,12.0,"['địa chủ phong kiến.', 'nông dân.', 'đại tư sản.', 'thanh niên, trí thức.']","Trong những năm 20 của thế kỉ XX, phần lớn học viên tham gia các lớp đào tạo cán bộ của Nguyễn Ái Quốc ở Quảng Châu (Trung Quốc) là",1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"    [C] đại tư sản.  
    
    Explanation: The primary goal of the training programs was to cultivate a new generation of leaders who would serve as the backbone of the Communist Party and contribute to the revolutionary struggle against imperialism. The",C
history-2020-303-8,B,multiple_choice,12.0,"['Thái Lan.', 'MI.', 'Phần Lan.', 'Thụy Điển.']","Trong những năm 40 của thế kỉ XX, cuộc cách mạng khoa học kĩ thuật hiện đại được khởi đầu từ quốc gia nào sau đây?",1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"    [A] Thái Lan
    
    Reasoning: The first steps of the modern scientific and technological revolution were taken in Thailand in the 1940s. Thailand was a center of scientific and technological innovation, and it was a",A
history-2022-301-19,D,multiple_choice,12.0,"['Campuchia.', 'Marốc.', 'Môdămbích.', 'Mĩ.']","Trong những năm 70 của thế kỉ XX, quốc gia nào sau đây là một trong ba trung tâm kinh tế-tài chính của thế giới?",1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"    [A] Campuchia
    
    Reasoning: Campuchia was a major center of economic and financial activity in Southeast Asia during the 1970s. It was a significant hub for international trade, banking, and",A
history-2024-301-2,D,multiple_choice,12.0,"['Đòi Áo rút quân về nước.', 'Chống phân biệt chủng tộc.', 'Chống biến đổi khí hậu.', 'Xóa nạn mù chữ.']","Trong năm đầu sau Cách mạng tháng Tám (1945), nhân dân Việt Nam tham gia phong trào nào sau đây?",1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"    [A] Đòi Áo rút quân về nước.
    
    Explanation: The Đòi Áo (the call for the withdrawal of the army) was a key movement during the first year after the May Fourth Movement. It was",A
history-2024-304-9,A,multiple_choice,12.0,"['Chịu hậu quả nặng nề của chiến tranh.', 'Tất cả trường học đã bị phá hủy.', 'Toàn bộ nhà máy điện hạt nhân bị phá hủy.', 'Tất cả đường giao thông đã bị phá hủy.']","Trong năm đầu sau đại thắng mùa Xuân 1975, miền Bắc Việt Nam gặp phải khó khăn nào sau đây?",,1.0,,,Trắc Nghiệm/Nội dung Ngắn,"        [A] The initial years after the Spring Offensive of 1975 were extremely difficult for the North Vietnamese forces. They faced severe consequences of the war, including heavy casualties, equipment shortages, and logistical challenges.  

        
        ",A
history-2022-302-12,D,multiple_choice,12.0,"['Sài Gòn', 'Hà Nội', 'Đà Nẵng', 'Nghệ An, Hà Tĩnh']","Trong phong trào cách mạng 1930-1931 ở Việt Nam, các xô viết đã ra đời ở địa phương nào sau dây?",,,,,Trắc Nghiệm/Nội dung Ngắn,"    [A] Sài Gòn
    
    Reasoning: The 1930-1931 movement in Vietnam was primarily centered in Hanoi. The Xiao Wits (local revolutionary committees) were established in Hanoi,",A
history-2022-304-3,B,multiple_choice,12.0,"['Đà Nẵng.', 'Nghệ An.', 'Sài Gòn.', 'Hà Nội.']","Trong phong trào cách mạng 1930-1931 ở Việt Nam, các xô viết đã ra đời ở địa phương nào sau đây?",1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"        [D] Hà Nội. The movement was initiated in Hanoi, the capital of the Northern Frontier Army, and rapidly spread throughout the North and Northwest.  

    ---
",D
history-2020-302-12,A,multiple_choice,12.0,"['biểu tình đưa yêu sách về dân chủ.', 'tiến hành chiến tranh du kích cục bộ.', 'lập căn cứ địa cách mạng trong cả nước.', 'khởi nghĩa vũ trang giành chính quyền.']","Trong phong trào dân chủ 1936-1939, Nhân dân Việt Nam đã",,1.0,,,Sự kiện / Hoạt động,"        [A]  The movement's primary goal was to demand democratic reforms, including the right to vote and representation.  

    Explanation: The movement was driven by a desire for political participation and a rejection of the existing regime's authoritarian",A
history-2020-304-8,C,multiple_choice,12.0,"['lập căn cứ địa cách mạng trong cả nước.', 'khởi nghĩa vũ trang giành chính quyền.', 'biểu tỉnh đưa yêu sách về dân sinh.', 'tiến hành chiến tranh du kích cục bộ.']","Trong phong trào dân chủ 1936-1939, Nhân dân Việt Nam đã",,1.0,,,Sự kiện / Hoạt động,"    [A] lập căn cứ địa cách mạng trong cả nước.
    
    Explanation: The People's Movement (PM) in 1936-1939 was a broad-based movement that aimed to establish a",A
history-2020-301-4,A,multiple_choice,12.0,"['gửi yêu sách về dân sinh, dân chủ.', 'tiến hành chiến tranh du kích cục bộ.', 'lập căn cứ địa cách mạng trong cả nước.', 'khởi nghĩa vũ trang giành chính quyền.']","Trong phong trào dân chủ 1936-1939, Nhân dân Việt Nam đã",,1.0,,,Sự kiện / Hoạt động,"        [A] gửi yêu sách về dân sinh, dân chủ.
        
        Reasoning: The People's War 1936-1939 was a revolutionary movement aimed at overthrowing the colonial regime and establishing a",A
history-2020-303-9,A,multiple_choice,12.0,"['mít tinh kỉ niệm ngày Quốc tế Lao động.', 'lập căn cứ địa cách mạng trong cả nước.', 'tiến hành chiến tranh du kích cục bộ.', 'khởi nghĩa vũ trang giành chính quyền.']","Trong phong trào dân chủ 1936-1939, Nhân dân Việt Nam đã",,1.0,,,Sự kiện / Hoạt động,"        [B]  The People's Congress of 1936-1939 established the base of the revolutionary movement in the entire country.  

    ---
    
    Question:  Trong cuộc chiến tranh Việt Nam",B
history-2021-302-2,A,multiple_choice,12.0,"['mít tinh, biểu tình đòi quyền sống.', 'thành lập bộ đội chủ lực.', 'phát triển dân quân du kích.', 'xây dựng bộ đội địa phương.']","Trong phong trào dân chủ 1936-1939, nhân dân Việt Nam đã",,1.0,,,Sự kiện / Hoạt động,"        [A] Mít tinh, biểu tình đòi quyền sống.
        
        Reasoning: The People's Movement for Democracy (PMD) was a key movement during the 1936-1939 period.",A
history-2021-301-20,B,multiple_choice,12.0,"['phát triển dân quân du kích', 'đấu tranh đòi các quyền dân chủ', 'thành lập bộ đội chủ lực', 'xây dựng bộ đội địa phương']","Trong phong trào dân chủ 1936-1939, nhân dân Việt Nam đã",,1.0,,,Sự kiện / Hoạt động,"        [A] phát triển dân quân du kích
        
        Reasoning: The People's War 1936-1939 was a revolutionary movement that involved the mobilization of the peasantry and the working class to overthrow the",A
history-2021-304-21,B,multiple_choice,12.0,"['xây dựng bộ đội địa phương.', 'đấu tranh đòi các quyền dân sinh.', 'thành lập bộ đội chủ lực.', 'phát triển dân quân du kích.']","Trong phong trào dân chủ 1936-1939, nhân dân Việt Nam đã",,1.0,,,Sự kiện / Hoạt động,"        [A] xây dựng bộ đội địa phương.
        
        Reasoning: The People's War (1936-1939) was a pivotal period of mobilization and organization. The establishment of local armed units (",A
history-2021-303-1,B,multiple_choice,12.0,"['xây dựng bộ đội địa phương.', 'đấu tranh đòi các quyền tự do.', 'phát triển dân quân du kích.', 'thành lập bộ đội chủ lực.']","Trong phong trào dân chủ 1936-1939, nhân dân Việt Nam đã",,1.0,,,Sự kiện / Hoạt động,"        [A] xây dựng bộ đội địa phương.
        
        Reasoning: The People's War 1936-1939 was primarily a mobilization of the peasantry and rural workers. The goal was to build a",A
history-2021-302-32,C,multiple_choice,12.0,"['Châm ngòi cho cuộc cách mạng dân chủ tư sản bùng nổ.', 'Lãnh đạo cuộc khởi nghĩa vũ trang để khôi phục nền cộng hòa.', 'Đi tiên phong trong quá trình tiếp thu những tư tưởng mới.', 'Vận động quần chúng tham gia mặt trận dân tộc dân chủ.']","Trong phong trào dân tộc những năm 20 của thế kỉ XX, lực lượng tiểu tư sản tri thức Việt Nam có vai trò nào sau đây?",,1.0,,,Trắc Nghiệm/Nội dung Ngắn,"        [C] The movement of the educated bourgeoisie was a key force in mobilizing the people for armed resistance. They were the leaders of the uprising, and they were the first to adopt the revolutionary ideology.  

    ---
    
    Question",C
history-2021-303-35,A,multiple_choice,12.0,"['Là lực lượng nòng cốt của các tổ chức yêu nước, cách mạng.', 'Châm ngòi cho cuộc cách mạng dân chủ tư sản bùng nổ.', 'Vận động quần chúng tham gia mặt trận dân tộc dân chủ.', 'Lãnh đạo cuộc khởi nghĩa vũ trang để khôi phục nền cộng hòa.']","Trong phong trào dân tộc những năm 20 của thế kỉ XX, lực lượng tiểu tư sản trí thức Việt Nam có vai trò nào sau đây?",,1.0,,,Trắc Nghiệm/Nội dung Ngắn,"        [A]  As a core force of patriotic organizations and revolutionary movements, the intellectual elite played a crucial role in mobilizing the population for national liberation.
        
        
    ---
    
    Question:  Trong cuộc chiến tranh Việt",A
history-2020-303-5,C,multiple_choice,12.0,"['xây dựng nông thôn mới.', 'xây dựng kinh tế nhà nước.', 'tham gia các hội Cứu quốc.', 'xây dựng kinh tế tập thể.']","Trong phong trào giải phóng dân tộc 1939-1945, Nhân dân Việt Nam đã",,1.0,,,Sự kiện / Hoạt động,"    Explanation:
    The correct answer is [A]. The People's War (1939-1945) was a revolutionary struggle for national liberation, and the primary goal was to establish a new, agrarian society.  ",A
history-2020-302-15,D,multiple_choice,12.0,"['xây dựng nông thôn mới.', 'xây dựng kinh tế tập thể.', 'xây dựng kinh tế nhà nước.', 'tiến hành tổng khởi nghĩa.']","Trong phong trào giải phóng dân tộc 1939-1945, Nhân dân Việt Nam đã",,1.0,,,Sự kiện / Hoạt động,"        [A] xây dựng nông thôn mới.
        
        Reasoning: The main goal of the 1939-1945 movement was to liberate the country from foreign domination and establish a socialist state. The construction of",A
history-2020-304-7,B,multiple_choice,12.0,"['xây dựng kinh tế nhà nước.', 'xây dựng Mặt trận Việt Minh.', 'xây dựng nông thôn mới.', 'xây dựng kinh tế tế tập thể.']","Trong phong trào giải phóng dân tộc 1939-1945, Nhân dân Việt Nam đã",,1.0,,,Sự kiện / Hoạt động,"    Explanation:
    The correct answer is B.  The platform emphasized both national liberation from imperialism and land reform tasks, reflecting the viewpoint of resolving national and class issues simultaneously and harmoniously.  

    ---
    
    Question:  ",B
history-2020-301-11,D,multiple_choice,12.0,"['xây dựng kinh tế tập thể.', 'xây dựng nông thôn mới.', 'xây dựng kinh tế nhà nước.', 'xây dựng căn cứ địa cách mạng.']","Trong phong trào giải phóng dân tộc 1939-1945, Nhân dân Việt Nam đã",,1.0,,,Sự kiện / Hoạt động,"    [A]  The Vietnamese people had built an economy based on collective ownership and state control.
    [B]  The Vietnamese people had built a rural economy based on agricultural production and land redistribution.
    [C]  The Vietnamese",A
history-2021-301-32,D,multiple_choice,12.0,"['Vận động quần chúng tham gia mặt trận dân tộc dân chủ.', 'Châm ngòi cho cuộc cách mạng dân chủ tư sản bùng nổ.', 'Lãnh đạo cuộc khởi nghĩa vũ trang để khôi phục nền cộng hòa.', 'Góp phần xác lập khuynh hướng mới trong phong trào dân tộc.']","Trong phong trào yêu nước những năm 20 của thế kỉ XX, lực lượng tiểu tư sản trí thức Việt Nam có vai trò nào sau đây?",,1.0,,,Trắc Nghiệm/Nội dung Ngắn,"        [A]  The movement of patriotic intellectuals in the 1920s was primarily driven by the mobilization of popular movements to participate in the democratic revolution.
        
        
    ---
    
    Question:  Trong cuộc",A
