,id,answer,question_type,grade,choices,question,nhan_biet,thong_hieu,van_dung,van_dung_cao,dang_cau_hoi,Model Inference,Model Answer
445,history-2020-304-7,B,multiple_choice,12.0,"['xây dựng kinh tế nhà nước.', 'xây dựng Mặt trận Việt Minh.', 'xây dựng nông thôn mới.', 'xây dựng kinh tế tế tập thể.']","Trong phong trào giải phóng dân tộc 1939-1945, Nhân dân Việt Nam đã",,1.0,,,Sự kiện / Hoạt động," dựng kinh tế nhà nước.
B. xây dựng Mặt trận Việt Minh.
C. xây dựng nông thôn mới.
D. xây dựng kinh tế tế tập thể.

    Answer:
model
[B] The Viet Minh was established as the primary national liberation front, uniting various patriotic forces to organize resistance against Japanese and French colonial rule. Building the Viet Minh was a crucial element of the 1939-1945 movement",B
446,history-2020-301-11,D,multiple_choice,12.0,"['xây dựng kinh tế tập thể.', 'xây dựng nông thôn mới.', 'xây dựng kinh tế nhà nước.', 'xây dựng căn cứ địa cách mạng.']","Trong phong trào giải phóng dân tộc 1939-1945, Nhân dân Việt Nam đã",,1.0,,,Sự kiện / Hoạt động," dựng kinh tế tập thể.
B. xây dựng nông thôn mới.
C. xây dựng kinh tế nhà nước.
D. xây dựng căn cứ địa cách mạng.

    Answer:
model
[D] During the 1939-1945 national liberation movement, the Vietnamese people established revolutionary base areas as a crucial element of their resistance strategy. These areas provided secure locations for organizing resistance, training guerilla forces, and",D
447,history-2021-301-32,D,multiple_choice,12.0,"['Vận động quần chúng tham gia mặt trận dân tộc dân chủ.', 'Châm ngòi cho cuộc cách mạng dân chủ tư sản bùng nổ.', 'Lãnh đạo cuộc khởi nghĩa vũ trang để khôi phục nền cộng hòa.', 'Góp phần xác lập khuynh hướng mới trong phong trào dân tộc.']","Trong phong trào yêu nước những năm 20 của thế kỉ XX, lực lượng tiểu tư sản trí thức Việt Nam có vai trò nào sau đây?",,1.0,,,Trắc Nghiệm/Nội dung Ngắn,"[B] The educated middle class and intellectuals played a crucial role in mobilizing popular support and initiating the democratic revolution, laying the groundwork for later nationalist movements. While they contributed to the broader movement, they didn't lead armed uprisings or definitively establish a",B
448,history-2021-304-38,B,multiple_choice,12.0,"['Lãnh đạo cuộc khởi nghĩa vũ trang để khôi phục nền cộng hòa.', 'Định hướng một số hoạt động trong phong trào dân tộc, dân chủ.', 'Vận động quần chúng tham gia mặt trận dân tộc dân chủ.', 'Châm ngòi cho cuộc cách mạng dân chủ tư sản bùng nổ.']","Trong phong trào yêu nước những năm 20 của thế kỉ XX, lực lượng tiểu tư sản trí thức Việt Nam có vai trò nào sau đây?",,1.0,,,Trắc Nghiệm/Nội dung Ngắn,"[B] The educated middle class and intellectuals played a crucial role in shaping the nationalist movement by advocating for national and democratic causes through newspapers, journals, and public speeches. They provided a platform for discussion and debate, but did not lead armed uprisings or",B
449,history-2023-302-22,B,multiple_choice,12.0,"['thành lập Đông Dương Cộng sản đảng', 'mở cuộc vận động Duy tân ở Trung Ki', 'thành lập Đông Dương Cộng sản liên đoàn', 'tăng cường thực hiện chủ trương vô sản hóa']","Trong phong trào yêu nước và cách mạng ở Việt Nam đầu thế kỉ XX, Phan Châu Trinh đã",1.0,,,,Sự kiện / Hoạt động," mở cuộc vận động Duy tân ở Trung Ki
C. thành lập Đông Dương Cộng sản liên đoàn
D. tăng cường thực hiện chủ trương vô sản hóa

    Answer:
model
[B] Phan Châu Trinh spearheaded the Duy Tân movement (Reforms Movement) in Central Vietnam, advocating for modernization and administrative reforms within the framework of the Qing Dynasty. This was a significant, though ultimately unsuccessful, attempt to bring change to Vietnam",B
450,history-2023-303-3,D,multiple_choice,12.0,"['Ấn Độ.', 'Ai Cập.', 'Đức.', 'Pháp.']","Trong quá trình thi hành Hiệp định Giơnevơ năm 1954 về Đông Dương, quân đội nước nào sau đây phải rút khỏi miền Bắc Việt Nam?",1.0,,,,Trắc Nghiệm/Nội dung Ngắn," quân đội nước nào sau đây phải rút khỏi miền Bắc Việt Nam?

    Options:  A. Ấn Độ.
B. Ai Cập.
C. Đức.
D. Pháp.

    Answer:
model
[D] The Geneva Accords of 1954 stipulated that French forces, along with British and Vietnamese Viet Minh forces, would withdraw from North Vietnam. India and Egypt were not involved in the conflict in Vietnam, and Germany was not a",D
451,history-2023-301-20,A,multiple_choice,12.0,"['tiến hành dồn dân lập ấp chiến lược', 'kí với Pháp Hiệp ước Patơnốt', 'kí với Pháp Hiệp ước Hácmăng', 'thực hiện chính sách Kinh tế chỉ huy']","Trong quá trình triển khai chiến lược Chiến tranh đặc biệt (1961-1965) ở miền Nam Việt Nam, đế quốc Mĩ đã",,1.0,,,Sự kiện / Hoạt động," Hiệp ước Hácmăng
D. thực hiện chính sách Kinh tế chỉ huy

    Answer:
model
[A] The US implemented a strategy of “strategic encirclement” which included “search and destroy” missions and, most importantly, “villagetization” – forcing the population into fortified villages to isolate Viet Cong forces. Options B and C refer",A
452,history-2023-304-13,A,multiple_choice,12.0,"['Mĩ.', 'Campuchia.', 'Urugoay.', 'Libi.']","Trong thập kỉ 90 của thế kỉ XX, quốc gia nào sau đây đề ra và thực hiện chiến lược “Cam kết và mở rộng”?",1.0,,,,Sự kiện / Hoạt động,":
model
[A] The United States implemented the “Opening and Engagement” strategy (also known as “Dual Strategy”) during the 1990s. This strategy involved both economic engagement with countries in Southeast Asia and military alliances to contain the spread of",A
453,history-2024-304-21,B,multiple_choice,12.0,"['đế quốc Tây Ban Nha.', 'quân phiệt Nhật Bản.', 'thực dân Hà Lan.', 'thực dân Bồ Đào Nha.']","Trong thời gian 1940 – 1945, nhân dân Việt Nam trực tiếp chống lại",1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"
model
[B] During the 1940-1945 period, the Vietnamese people directly fought against the Japanese Imperial Army. While there were also resistance movements against other colonial powers, the most significant and widespread resistance during this timeframe was against",B
454,history-2022-302-21,A,multiple_choice,12.0,"['Người cùng khổ.', 'Văn học-Nghệ thuật.', 'Văn hóa.', 'Văn nghệ.']","Trong thời gian hoạt động ở Pháp (1917-1923), Nguyễn Ái Quốc làm chủ nhiệm kiêm chủ bút tờ báo nào sau đây?",1.0,,,,Trắc Nghiệm/Nội dung Ngắn,[A] Nguyễn Ái Quốc làm chủ nhiệm kiêm chủ bút tờ báo “Người cùng khổ” trong thời gian hoạt động ở Pháp (1917-1923). This newspaper was a key publication for the Indochinese,A
455,history-2022-304-18,B,multiple_choice,12.0,"['Văn học-Nghệ thuật.', 'Người cùng khổ.', 'Văn nghệ.', 'Văn hóa.']","Trong thời gian hoạt động ở Pháp (1917-1923), Nguyễn Ái Quốc làm tờ báo nào sau đây?",1.0,,,,Trắc Nghiệm/Nội dung Ngắn,":
model
[B] Nguyễn Ái Quốc chủ hiệu báo “Người cùng khổ” (Le Peuple Combattant) từ năm 1920 đến 1923. This newspaper served as a crucial platform for disseminating revolutionary ideas and mobilizing",B
456,history-2020-304-35,D,multiple_choice,12.0,"['Khởi đầu tạo dựng các mối quan hệ với cách mạng thế giới.', 'Trực tiếp tạo ra sự phân hóa trong các tổ chức tiền cộng sản.', 'Bắt đầu xây dựng lí luận cách mạng giải phóng dân tộc.', 'Gây dựng và phát triển tổ chức cách mạng phù hợp.']","Trong thời gian ở Quảng Châu (Trung Quốc) từ năm 1924 đến năm 1927, Nguyễn Ái Quốc có hoạt động nào sau đây nhằm chuẩn bị cho bước chuyển biến về chất của phong trào giải phóng dân tộc Việt Nam?",,1.0,,,Sự kiện / Hoạt động,"model
[D] During his time in Guangzhou, Nguyễn Ái Quốc focused on building and developing revolutionary organizations that were suitable for the Vietnamese context. This involved establishing connections with existing nationalist groups and laying the groundwork for the formation of the Indochinese Communist Party",D
457,history-2020-301-40,D,multiple_choice,12.0,"['Trực tiếp tạo ra sự phân hóa trong các tổ chức tiền cộng sản.', 'Bắt đầu xây dựng lí luận cách mạng giải phóng dân tộc.', 'Khởi đầu tạo dựng các mối quan hệ với cách mạng thế giới.', 'Gây dựng và phát triển đội ngũ cán bộ nòng cốt.']","Trong thời gian ở Quảng Châu (Trung Quốc) từ năm 1924 đến năm 1927, Nguyễn Ái Quốc có hoạt động nào sau đây nhằm chuẩn bị cho bước chuyển biến về chất của phong trào giải phóng dân tộc Việt Nam?",,1.0,,,Sự kiện / Hoạt động,"model
[B] During his time in Guangzhou, Nguyễn Ái Quốc engaged in theoretical study and the development of Marxist-Leninist ideas adapted to the Vietnamese context, laying the groundwork for the theory of national liberation revolution. Option A describes a later activity,",B
458,history-2020-302-40,C,multiple_choice,12.0,"['Trực tiếp tạo ra sự phân hóa trong các tổ chức tiền cộng sản.', 'Khởi đầu tạo dựng các mối quan hệ với cách mạng thế giới.', 'Trang bị lí luận cách mạng cho đội ngũ cán bộ nòng cốt.', 'Bắt đầu xây dựng lí luận cách mạng giải phóng dân tộc.']","Trong thời gian ở Quảng Châu (Trung Quốc) từ năm 1924 đến năm 1927, Nguyễn Ái Quốc có hoạt động nào sau đây nhằm chuẩn bị cho bước chuyển biến về chất của phong trào giải phóng dân tộc Việt Nam?",,1.0,,,Sự kiện / Hoạt động,"
[C] During his time in Guangzhou, Nguyễn Ái Quốc focused on educating and training a core group of cadres with Marxist-Leninist theory, preparing them for the next stage of the Vietnamese struggle for independence. The other options represent activities that occurred",C
459,history-2020-303-35,C,multiple_choice,12.0,"['Khởi đầu tạo dựng các mối quan hệ với cách mạng thế giới.', 'Trực tiếp tạo ra sự phân hóa trong các tổ chức tiền cộng sản.', 'Trực tiếp truyền bá lí luận cách mạng giải phóng dân tộc.', 'Bắt đầu xây dựng lí luận cách mạng theo khuynh hướng vô sản.']","Trong thời gian ở Quảng Châu (Trung Quốc) từ năm 1924 đến năm 1927, Nguyễn Ái Quốc có hoạt động nào sau đây nhằm chuẩn bị cho bước chuyển biến về chất của phong trào giải phóng dân tộc Việt Nam?",,1.0,,,Sự kiện / Hoạt động,"[A] During his time in Guangzhou, Nguyễn Ái Quốc focused on establishing connections with international communist movements. This period was crucial for learning from and collaborating with the Comintern, which provided theoretical frameworks and organizational support for the next stage of the Vietnamese",A
460,history-2020-302-24,C,multiple_choice,12.0,"['ra Lời kêu gọi toàn quốc kháng chiến.', 'thành lập Nha Bình dân học vụ.', 'chuẩn bị cho sự ra đời của Đảng Cộng sản Việt Nam.', 'thành lập Mặt trận Tổ quốc Việt Nam.']","Trong thời kì 1919-1930, Nguyễn Ái Quốc đã",,1.0,,,Sự kiện / Hoạt động,"

    Answer:
model
[C] During the 1919-1930 period, Nguyễn Ái Quốc focused on building the organizational and ideological foundations for the Communist Party. He established the Indochinese Communist Party in 1930, which",C
461,history-2020-301-25,B,multiple_choice,12.0,"['thành lập Nha Bình dân học vụ.', 'soạn thảo Cương lĩnh chính trị đầu tiên của Đảng Cộng sản Việt Nam.', 'ra Lời kêu gọi toàn quốc kháng chiến chống thực dân Pháp xâm lược.', 'thành lập Mặt trận Tổ quốc Việt Nam.']","Trong thời kì 1919-1930, Nguyễn Ái Quốc đã",,1.0,,,Sự kiện / Hoạt động,"[B] During the 1919-1930 period, Nguyễn Ái Quốc spearheaded the drafting of the first Party Congress Program, which outlined the core tenets of communist ideology and strategy for Vietnam. The Nha Bình dân học vụ",B
462,history-2020-303-29,B,multiple_choice,12.0,"['thành lập Nha Bình dân học vụ.', 'sáng lập Đảng Cộng sản Việt Nam.', 'ra Lời kêu gọi toàn quốc kháng chiến.', 'thành lập Mặt trận Tổ quốc Việt Nam.']","Trong thời kì 1919-1930, Nguyễn Ái Quốc đã",,1.0,,,Sự kiện / Hoạt động," Tổ quốc Việt Nam.

    Answer:
model
[B] Nguyễn Ái Quốc established the Vietnamese Communist Party during the 1919-1930 period. This was a pivotal moment in the struggle for independence, marking a shift from nationalist movements to a communist-led revolution.",B
463,history-2020-304-28,B,multiple_choice,12.0,"['ra Lời kêu gọi toàn quốc kháng chiến.', 'xác định được con đường cứu nước đúng đắn.', 'thành lập Mặt trận Tổ quốc Việt Nam.', 'thành lập Nha Bình dân học vụ.']","Trong thời kì 1919-1930, Nguyễn Ái Quốc đã",,1.0,,,Sự kiện / Hoạt động," vụ.

    Answer:
model
[B] During the 1919-1930 period, Nguyễn Ái Quốc successfully defined the correct path to national liberation through his development of Marxism-Leninism and the formulation of the Indochinese Communist Party’s",B
464,history-2021-301-23,D,multiple_choice,12.0,"['phát triển vượt trội so với kinh tế Pháp', 'phát triển cân đối giữa các vùng, miền', 'có tốc độ phát triển nhanh nhất thế giới', 'bị cột chặt vào nền kinh tế nước Pháp']","Trong thời kì 1919-1930, kinh tế Việt Nam",,1.0,,,Trắc Nghiệm/Nội dung Ngắn,"
model
[B] The economy of Vietnam during 1919-1930 developed in a balanced manner across various regions and areas. While French control significantly impacted Vietnamese economic activity, there was a relative stability and diversification of agricultural production and some",B
465,history-2021-302-26,D,multiple_choice,12.0,"['phát triển cân đối giữa các vùng, miền', 'phát triển vượt trội so với kinh tế Pháp', 'có tốc độ phát triển cao nhất thế giới', 'bị lệ thuộc vào kinh tế của nước Pháp']","Trong thời kì 1919-1930, kinh tế Việt Nam",,1.0,,,Trắc Nghiệm/Nội dung Ngắn,"
model
[D] During the 1919-1930 period, Vietnam’s economy remained heavily dependent on French colonial control. While there was some local development, it was entirely shaped by and subservient to French economic interests and policies",D
466,history-2021-304-24,B,multiple_choice,12.0,"['có tốc độ phát triển nhanh nhất thế giới.', 'phổ biến trong tình trạng lạc hậu.', 'phát triển cân đối giữa các vùng, miền.', 'phát triển vượt trội so với kinh tế Pháp.']","Trong thời kì 1919-1930, kinh tế Việt Nam",,1.0,,,Trắc Nghiệm/Nội dung Ngắn,"model
[B] During the 1919-1930 period, the Vietnamese economy was largely characterized by backwardness and stagnation. While there were some localized improvements in certain sectors, overall economic development lagged significantly behind other parts of the world",B
467,history-2021-303-30,B,multiple_choice,12.0,"['phát triển vượt trội so với kinh tế Pháp.', 'phổ biến trong tình trạng nghèo nàn.', 'phát triển cân đối giữa các vùng, miền.', 'có tốc độ phát triển nhanh nhất thế giới.']","Trong thời kì 1919-1930, kinh tế Việt Nam",,1.0,,,Trắc Nghiệm/Nội dung Ngắn,"[B] The period 1919-1930 was marked by widespread poverty and economic hardship in Vietnam due to the effects of World War I, French colonial policies, and natural disasters. While there were some localized improvements in certain",B
468,history-2023-301-7,A,multiple_choice,12.0,"['Chiến thắng Việt Bắc thu-đông.', 'Trận Cầu Giấy lần thứ nhất.', 'Chiến thắng Đường 14-Phước Long', 'Trận Cầu Giấy lần thứ hai.']","Trong thời kì 1946-1954, thắng lợi nào sau đây của quân dân Việt Nam đã làm phá sản hoàn toàn kế hoạch “đánh nhanh, thắng nhanh"" của thực dân Pháp?",1.0,,,,Trắc Nghiệm/Nội dung Ngắn,"[C] The victory at Route 14-Phước Long decisively demonstrated the French inability to achieve a swift victory, effectively ending the “attack quickly, win quickly” plan. The French had hoped to crush the Viet Minh in a concentrated offensive",C
469,history-2024-304-3,B,multiple_choice,12.0,"['Châu Đại Dương.', 'Châu Âu.', 'Châu Nam Cực.', 'Châu Phi.']","Trong xu thế hòa hoãn Đông – Tây, Mĩ và Canađa cùng với 33 quốc gia thuộc châu lục nào sau đây tham gia kí kết Định ước Henxinki (1975)?",1.0,,,,Trắc Nghiệm/Nội dung Ngắn," Châu Âu.
C. Châu Nam Cực.
D. Châu Phi.

    Answer:
model
[B] The Helsinki Accords were signed by the United States and Canada along with 33 countries in Europe, reflecting the trend of détente between East and West. The other options represent regions not involved in this particular agreement.",B
470,history-2022-301-8,B,multiple_choice,12.0,"['nông dân.', 'thanh niên, trí thức.', 'địa chủ phong kiến.', 'đại tư sản.']","Trong, những năm 20 của thế kỉ XX, phần lớn học viên tham gia các lớp đào tạo cán bộ của Nguyễn Ái Quốc ở Quảng Châu (Trung Quốc) là",1.0,,,,Trắc Nghiệm/Nội dung Ngắn,", trí thức.
C. địa chủ phong kiến.
D. đại tư sản.

    Answer:
model
[B] The majority of students in Nguyễn Ái Quốc’s training classes in Guangzhou in the 1920s were young people and intellectuals. These classes specifically targeted those who were not wealthy landowners or capitalists, aiming to build a revolutionary",B
471,history-2020-303-36,D,multiple_choice,12.0,"['Hình thành gắn với kết cục của chiến tranh thế giới.', 'Được thiết lập tử quyết định của các cường quốc.', 'Bị chi phối bởi quyền lợi của các cường quốc.', 'Có hai hệ thống xã hội đối lập về chính trị.']",Trật tự hai cực Ianta có điểm khác biệt nào sau đây so với trật tự thế giới theo hệ thống Vécxai-Oasinhton?,,,1.0,,"So sánh, đối chiếu","
model
[A] The Yalta system emerged as a direct consequence of World War II’s conclusion. Unlike the Versailles-Oasishton system, which was established before the war, the Yalta system arose from the post-war realities and the decisions",A
472,history-2020-301-34,D,multiple_choice,12.0,"['Bị chi phối bởi quyền lợi của các cường quốc.', 'Được thiết lập từ quyết định của các cường quốc.', 'Hình thành gắn với kết cục của chiến tranh thế giới.', 'Có hai hệ thống xã hội đối lập về kinh tế.']",Trật tự hai cực Ianta có điểm khác biệt nào sau đây so với trật tự thế giới theo hệ thống Vécxai-Oasinhton?,,,1.0,,"So sánh, đối chiếu"," giới.
D. Có hai hệ thống xã hội đối lập về kinh tế.

    Answer:
model
[C] The Yalta-Washington order emerged as a consequence of World War II’s outcome. The Versailles system was established in the aftermath of World War I and reflected the pre-war geopolitical landscape. Option A is true but not specific to",C
473,history-2020-302-34,C,multiple_choice,12.0,"['Hình thành gần với kết cục của chiến tranh thế giới.', 'Bị chỉ phối bởi quyền lợi của các cường quốc.', 'Có hai hệ thống xã hội đối lập về hệ tư tưởng.', 'Được thiết lập từ quyết định của các cường quốc.']",Trật tự hai cực Ianta có điểm khác biệt nào sau đây so với trật tự thế giới theo hệ thống Vécxai-Oasinhton?,,,1.0,,"So sánh, đối chiếu"," tưởng.
D. Được thiết lập từ quyết định của các cường quốc.

    Answer:
model
[C] The post-WWII world under the Yalta-Washington system was characterized by a stark ideological divide between the capitalist West and the communist East, a contrast absent in the more pragmatic, interest-driven structure of the bipolar world established at",C
474,history-2020-304-34,D,multiple_choice,12.0,"['Bị chi phối bởi quyền lợi của các cường quốc,', 'Hình thành gắn với kết cục của chiến tranh thế giới.', 'Được thiết lập từ quyết định của các cường quốc.', 'Có hai hệ thống xã hội đối lập về quân sự.']",Trật tự hai cực Ianta có điểm khác biệt nào sau đây so với trật tự thế giới theo hệ thống Vécxai-Oasinhtơn?,,,1.0,,"So sánh, đối chiếu",".
D. Có hai hệ thống xã hội đối lập về quân sự.

    Answer:
model
[B] The Yalta-Potsdam order emerged directly from the outcome of World War II. It was a consequence of the war’s conclusion and the subsequent geopolitical shifts, unlike the Versailles-Washington system which was established *before* the",B
475,history-2021-304-37,C,multiple_choice,12.0,"['Thành lập chính quyền cách mạng của nhân dân, do nhân dân bầu ra.', 'Xóa bỏ quyền chiếm hữu ruộng đất của giai cấp địa chủ phong kiến.', 'Thực hiện chính sách bảo đảm quyền lợi về chính trị cho nhân dân.', 'Xóa bỏ các giai cấp bóc lột, đưa công nông lên nằm chính quyền.']",Tính chất dân chủ của các xô viết ở Nghệ An và Hà Tĩnh (1930-1931) biểu hiện qua một trong những hoạt động nào sau đây?,,1.0,,,Đánh giá,"[A] The workers' and peasant soviets in Nghe An and Ha Tinh were established as revolutionary governments of the people, elected by the people themselves. This directly reflects the democratic nature of these bodies, as they were intended to be representative",A
476,history-2020-304-16,D,multiple_choice,12.0,"['thành lập Mặt trận Việt Minh', 'cải cách ruộng đất trong cả nước', 'tiến hành đổi mới đất nước', 'Quốc ca là bài Tiến quân ca']","Tại Hà Nội năm 1976, Quốc hội khóa VI nước Việt Nam thống nhất họp kì đầu tiên đã quyết định",,1.0,,,Trắc Nghiệm/Nội dung Ngắn," Tiến quân ca

    Answer:
model
[D] The National Assembly’s first session in Hanoi in 1976 voted to adopt “Tiến quân” (March On) as the national anthem, marking the official reunification of North and South Vietnam. The other options occurred before",D
477,history-2020-303-1,A,multiple_choice,12.0,"['Quốc kì là cờ đỏ sao vàng.', 'tiến hành đổi mới đất nước.', 'thành lập Mặt trận Việt Minh.', 'cải cách ruộng đất trong cả nước.']","Tại Hà Nội năm 1976, Quốc hội khóa VI nước Việt Nam thống nhất họp kì đầu tiên đã quyết định",,1.0,,,Trắc Nghiệm/Nội dung Ngắn,"Answer:
model
[A] The First Session of the VIth National Assembly in Hanoi in 1976 officially adopted the red flag with a yellow star as the national flag of the newly unified Vietnam. Options B, C, and D all occurred before ",A
478,history-2020-302-19,C,multiple_choice,12.0,"['cải cách ruộng đất trong cả nước.', 'thành lập Mặt trận Việt Minh.', 'thủ đô là Hà Nội.', 'tiến hành đổi mới đất nước.']","Tại Hà Nội năm 1976, Quốc hội khóa VI nước Việt Nam thống nhất họp kì đầu tiên đã quyết định",,1.0,,,Trắc Nghiệm/Nội dung Ngắn,".

    Answer:
model
[C] The First Session of the VIth National Assembly in Hanoi in 1976 formally declared Hanoi as the capital of the newly unified Vietnam. While other options represent important developments in Vietnamese history, the confirmation of Hanoi as the capital was",C
479,history-2020-301-19,A,multiple_choice,12.0,"['tên nước là Cộng hòa xã hội chủ nghĩa Việt Nam.', 'cải cách ruộng đất trong cả nước.', 'thành lập Mặt trận Việt Nam độc lập đồng minh.', 'tiến hành đổi mới đất nước.']","Tại Hà Nội năm 1976, Quốc hội khóa VI nước Việt Nam thống nhất họp kì đầu tiên đã quyết định",,1.0,,,Trắc Nghiệm/Nội dung Ngắn,"[A] The First Session of the VIth National Assembly in Hanoi in 1976 formally declared the name of the country as the Socialist Republic of Vietnam. Options B, C, and D occurred later in the 1980",A
480,history-2024-303-21,D,multiple_choice,12.0,"['Quốc hội châu Âu.', 'Đảng Quốc đại.', 'Liên minh châu Âu.', 'Liên hợp quốc.']",Tổ chức nào sau đây được thành lập theo quyết định của Hội nghị Ianta (2 – 1945)?,1.0,,,,Trắc Nghiệm/Nội dung Ngắn," of resolving national and class issues simultaneously and harmoniously.

    ---

    Answer the following history question: Tổ chức nào sau đây được thành lập theo quyết định của Hội nghị Ianta (2 – 1945)?

    Options:  A. Quốc hội châu Âu.
B. Đảng Quốc đại.
C. Liên minh châu Âu.
D. Liên hợp quốc.

    Answer:
model
[D] The United Nations was established at the Yalta Conference to replace the ineffective League of Nations and to promote international cooperation and prevent future wars. The European Parliament, the US Congress, and the Communist Party of the Soviet Union were not established at",D
481,history-2022-302-18,D,multiple_choice,12.0,"['Nam Phi', 'Mêhicô', 'Hà Lan', 'Pháp']","Từ năm 1945 đến năm 1954, nhân dân Lào đấu tranh chống lại kẻ thù nào sau đây?",1.0,,,,Trắc Nghiệm/Nội dung Ngắn," and land reform tasks, reflecting the viewpoint of resolving national and class issues simultaneously and harmoniously.

    ---

    Answer the following history question: Từ năm 1945 đến năm 1954, nhân dân Lào đấu tranh chống lại kẻ thù nào sau đây?

    Options:  A. Nam Phi
B. Mêhicô
C. Hà Lan
D. Pháp

    Answer:
model
[D] The Lao People’s Revolutionary Army fought alongside the Viet Minh against the French during the First Indochina War. From 1945 to 1954, Laos was a key battleground in the struggle against French",D
482,history-2022-302-13,D,multiple_choice,12.0,"['lạc hậu', 'khủng hoảng', 'suy thoái kéo dài', 'phát triển mạnh mẽ']","Từ năm 1945 đến năm 1973, kinh tế Mĩ",,1.0,,,Trắc Nghiệm/Nội dung Ngắn,": [B] The platform emphasized both national liberation from imperialism and land reform tasks, reflecting the viewpoint of resolving national and class issues simultaneously and harmoniously.

    ---

    Answer the following history question: Từ năm 1945 đến năm 1973, kinh tế Mĩ

    Options:  A. lạc hậu
B. khủng hoảng
C. suy thoái kéo dài
D. phát triển mạnh mẽ

    Answer:
model
[B] The period from 1945 to 1973 was marked by significant economic challenges for the United States, including the Korean War, the Vietnam War, and a series of economic crises (like the 197",B
483,history-2024-303-31,C,multiple_choice,12.0,"['Phải thực hiện bản cam kết với phương Tây theo quyết định của Hội nghị Ianta (1945).', 'Để giúp Pháp duy trì vùng ảnh hưởng theo quyết định của Hội nghị Pốtxđam (1945).', 'Cách mạng Việt Nam có tác động đến sự thành bại của Mĩ trong chiến lược toàn cầu.', 'Mĩ được Chính phủ Pháp ủy nhiệm thay Pháp tiến hành cuộc chiến tranh ở Việt Nam.']","Từ năm 1949, Mĩ từng bước can thiệp sâu và “dính líu” trực tiếp vào cuộc chiến tranh xâm lược Đông Dương của thực dân Pháp là do yếu tố nào sau đây?",,1.0,,,Bối cảnh/Nguyên nhân,"[A] The United States had committed to supporting France in the context of the Yalta Conference (1945). This commitment, alongside the Truman Doctrine and the policy of containing communism, led to increased American involvement in supporting France’s efforts",A
484,history-2020-303-20,D,multiple_choice,12.0,"['Suy thoái trầm trọng.', 'Khủng hoảng nặng nề.', 'Trì trệ kéo dài.', 'Phát triển nhanh.']","Từ năm 1952 đến năm 1960, kinh tế Nhật Bản có biểu hiện nào sau đây?",,1.0,,,Trắc Nghiệm/Nội dung Ngắn," kéo dài.
D. Phát triển nhanh.

    Answer:
model
[B] The period from 1952 to 1960 was marked by a severe economic crisis in Japan, characterized by deflation, high unemployment, and a decline in industrial production. This is known as the “American Shock”",B
485,history-2020-301-6,D,multiple_choice,12.0,"['Khủng hoảng.', 'Trì trệ.', 'Suy thoái.', 'Phát triển.']","Từ năm 1952 đến năm 1973, kinh tế Nhật Bản có biểu hiện nào sau đây?",,1.0,,,Trắc Nghiệm/Nội dung Ngắn," Trì trệ.
C. Suy thoái.
D. Phát triển.

    Answer:
model
[C] Japan experienced a period of economic decline, or recession, from 1952 to 1973. This period, known as the “Japanese economic miracle”’s downturn, was characterized by declining growth rates, rising",C
486,history-2020-304-13,D,multiple_choice,12.0,"['Trì trệ kéo dài.', 'Khủng hoảng nặng nề.', 'Suy thoái trầm trọng.', 'Phát triển ""thần kì"".']","Từ năm 1960 đến năm 1973, kinh tế Nhật Bản có biểu hiện nào sau đây?",,1.0,,,Trắc Nghiệm/Nội dung Ngắn," Phát triển ""thần kì"".

    Answer:
model
[A] From 1960 to 1973, Japan experienced a prolonged economic stagnation. The period was marked by a decline in exports, a contraction in industrial production, and rising unemployment. The “miracle” of the",A
487,history-2023-301-21,D,multiple_choice,12.0,"['chịu sự cạnh tranh quyết liệt từ các nước châu Phi', 'chịu sự cạnh tranh quyết liệt từ các nước Mĩ Latinh', 'gặp phải sự cạnh tranh quyết liệt của các nước Nam Á', 'suy thoái, khủng hoảng, phát triển không ổn định']","Từ năm 1973 đến năm 1991, kinh tế các nước Tây Âu",,1.0,,,Trắc Nghiệm/Nội dung Ngắn,"[D] From 1973 to 1991, Western European economies experienced a period of recession, crisis, and instability. This era was marked by factors like high unemployment, debt crises, and the decline of traditional industries,",D
488,history-2022-303-18,D,multiple_choice,12.0,"['thể dục, thể thao', 'điện ảnh', 'văn học, nghệ thuật', 'kinh tế']","Từ sau Chiến tranh lạnh đến năm 2000, để xây dựng sức mạnh thực sự, hầu hết các quốc gia đều tập trung phát triển",,1.0,,,Trắc Nghiệm/Nội dung Ngắn," of resolving national and class issues simultaneously and harmoniously.

    ---

    Answer the following history question: Từ sau Chiến tranh lạnh đến năm 2000, để xây dựng sức mạnh thực sự, hầu hết các quốc gia đều tập trung phát triển

    Options:  A. thể dục, thể thao
B. điện ảnh
C. văn học, nghệ thuật
D. kinh tế

    Answer:
model
[D] The post-Cold War era saw a global focus on economic development as nations sought to improve living standards, strengthen their positions in the world economy, and achieve sustainable growth. Options A, B, and C represent cultural and recreational pursuits,",D
